text,cmp_code,eu_code,pos,manifesto_id,party,date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title,id,manifesto_id_section
Exclusión social – discapacidad (sistema de garantía de rentas).,503,,257,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_13
"Estas necesidades sociales son consideradas como básicas y como derechos universales a proteger por la Administración Pública, independientemente de la condición social, cultural o de opción sexual, mediante la puesta en marcha de los Sistemas de Protección Social.",504,,258,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_13
"Consecuentemente los sistemas prestacionales y sectoriales se convierten en un instrumento de redistribución de rentas, de igualdad y de integración social.",503,,259,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_13
"Este modelo parte de la convicción de que los derechos civiles, políticos y los derechos sociales son “interdependientes e indisociables”.",201,,260,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_13
"Sobre esta base general, definimos nuestras propuestas en esta materia:",,,261,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Aprobación de un catálogo de derechos.,201,,262,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Desde un posicionamiento progresista exigiremos la aprobación de un catálogo de derechos subjetivos y universales exigibles a la Administración Pública:,,,263,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derecho a la educación:,201,,264,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
desde el tramo 0-3 años hasta la universidad.,506,,265,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derecho a la salud:,201,,266,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
ampliación del catálogo de enfermedades a proteger.,504,,267,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derecho al trabajo o a rentas sociales:,201,,268,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"calidad del trabajo y generalización de rentas sociales, cuando falten las de trabajo.",504,,269,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derecho a la seguridad social digna:,201,,270,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"pensiones sobre el umbral de pobreza, sobre todo las de viudedad.",504,,271,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"Derecho a la vivienda, haciendo hincapié en el alojamiento de alquiler social.",504,,272,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derecho a una garantía de rentas y a la inclusión social:,201,,273,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"priorizando la atención de personas dependientes,",705,,274,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"violencia de género,",706,,275,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"acogida e inclusión de inmigrantes,",705,,276,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"drogadicción y expresos,",504,,277,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"jóvenes en situación de riesgo,",706,,278,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"familias monoparentales,",706,,279,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
"pensionistas, etc.",706,,280,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_14
Derechos de la familia:,201,,281,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"subvenciones económicas y servicios de conciliación  (infancia, juventud, familia).",504,,282,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"La defensa de estos derechos y la construcción del Sistema de Protección y Bienestar Social, constituyen los valores de la socialdemocracia europea y vasca, donde se ubica EA, y desde donde se construye nuestra Política Social, progresista, solidaria y de justicia social.",503,,283,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
Aseguramiento de un sistema público de justicia social y para el bienestar social.,,,284,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Como objetivo final o general de la política social se debiera corregir, dentro de nuestros ámbitos competenciales, el déficit existente en relación al gasto en protección social de la media europea.",504,,285,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Los partidos que han gobernado el Estado español han desarrollado un modelo residual de bienestar social, que ignora los derechos sociales y convierte la protección social en asistencia social que estigmatiza a los usuarios.",504,,286,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Así, el gasto del Estado español en política social, se sitúa en el 20,0% del P.I.B. frente al 28% de la U.E., siendo uno de los más bajos de la Unión Europea (UE 15).",504,,287,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Con relación a la Comunidad Autónoma del País Vasco, la política de protección social se encuentra actualmente excesivamente vinculada a la intervención estatal y sufre las consecuencias de las competencias no transferidas en Seguridad Social y políticas activas y pasivas del INEM.",504,,288,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Consecuentemente, el 52,8% del gasto en protección social ya viene vinculado al sistema de Seguridad Social y un 9,1% vinculado a las políticas activas y pasivas del I.N.E.M., se concluye que más del 61% del gasto en políticas de protección social actualmente depende del Estado.",504,,289,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Ello no obstante, el País Vasco destinó, según los últimos datos oficiales del EUSTAT, un total de 7.230 millones de euros al Sistema de Protección Social: salud,",504,,290,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"familia,",504,,291,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"discapacitados,",504,,292,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"tercera edad,",504,,293,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
vivienda y,504,,294,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
exclusión social.,504,,295,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Este esfuerzo en Política Social hace que el País Vasco abone 5.079 € por habitante frente a los 4.087 del Estado español, lo que supone una diferencia del 21,7%.",504,,296,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Desde esta realidad contrastada, entendemos de deben abordarse como más urgentes las siguientes respuestas sectoriales desde una visión progresista de la política social.",504,,297,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
1) Protección de la salud.,,,298,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"España tiene el gasto sanitario más bajo de toda la Unión Europea, después de Grecia y Portugal (5,8% del PIB, siendo la media europea el 7,2%).",504,,299,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"Es necesario ampliar el catálogo de actuaciones sanitarias protegidas, incluyendo la salud integral de la boca, de la vista y aparatos auditivos,",504,,300,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_15
"crear nuevos servicios para personas dependientes y el tratamiento de nuevas enfermedades, creando unidades de Alzheimer, desarrollo del espacio Socio-Sanitario, etc.",504,,301,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
2) Protección a las familias.,,,302,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"La política de familia en España tienen el gasto más bajo, en relación al PIB, de la Unión Europea, el 0,5% frente al 2,1% de la media de la Unión.",603,,303,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
Los gobiernos del PP y del PSOE han sido incapaces de crear un sistema de protección a la familia.,603,,304,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Prevalecen las medidas aisladas  y oportunistas  (2.500€ por hijo, cheque bebé) renunciando a la creación de sistemas integrales de apoyo a la familia habituales en la Unión Europea, como son las ayudas económicas directas desde el nacimiento hasta la emancipación,",603,,305,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"así como en el ámbito de las ayudas a la conciliación de la vida familiar y laboral, excedencias y reducciones de jornada para el cuidado de los hijos, y sobre todo se olvidan de la creación de la red educativa asistencial para los menores de 0 a 3 años.",603,,306,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
El Estado español tiene el nivel más bajo de la U.E. en cuanto a la cobertura de escuelas infantiles en el tramo 0-3 años:,506,,307,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Sólo el 8% de los menores españoles entre 0 y 3 años tienen plaza en escuelas de titularidad pública (Dinamarca 44%, Suecia 40%, Francia 23%). Hay un déficit de 430.000 plazas en España.",506,,308,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"En Euskadi los niveles de cobertura y escolarización nos ponen al nivel de los países más avanzados de Europa, el 52,5% de cobertura para los menores entre cuatro meses y tres años.",506,,309,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"La familia ocupa un papel central, tanto para la población en general como en el discurso político (un 78% de la población considera a la familia como el elemento más importante en su vida).",603,,310,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
Pero las aportaciones y ayudas del Estado son mínimas.,603,,311,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
3) Protección de acceso a vivienda.,,,312,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"España es el país de la Unión Europea con el gasto más bajo en relación con el PIB en vivienda social, 0,2% frente a la media de la UE del 0.6%.",504,,313,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Frente a ello, nos comprometemos a aprobar una Ley de Vivienda de la Comunidad Autónoma Vasca que contemple una intervención agresiva a favor de las viviendas sociales de alquiler y propiedad y trasladaremos a las Cortes este modelo para su implementación en el Estado.",504,,314,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Es necesaria la creación de un parque de vivienda social de alquiler, promovido por el Estado, las Comunidades Autónomas, Ayuntamientos, etc., para posibilitar alojamiento y vivienda a la población en general y a los jóvenes y personas con escasos recursos en particular.",504,,315,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
4) Lucha contra la exclusión social.,,,316,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"España es el país de la Unión Europea con el porcentaje de gasto más bajo, en relación con el PIB, en lucha contra la exclusión social.",503,,317,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"La CAV destina el 0,45%, el estado español el 0,19% y la media de Unión Europea es del 0,39%.",503,,318,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
Es  necesaria la puesta en marcha de unas políticas prestacionales que garanticen una renta básica a la población en riesgo de exclusión que se sitúe por encima del umbral de la pobreza.,503,,319,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Hay, pues, que poner en marcha las siguientes prestaciones y programas:",,,320,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_16
"Renta Básica generalizada como derecho subjetivo de ciudadanía para las personas en situación de necesidad, según el modelo del País Vasco  (evitando el efecto llamada cuando una comunidad responde de forma positiva a dicha protección).",503,,321,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
Generalización de la protección a las rentas más bajas.,503,,322,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
Complemento de vivienda para aquellas personas que no tienen resuelto el tema del alojamiento-vivienda y se encuentran en proceso de inserción (convenios de Inserción).,504,,323,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
"Políticas activas de formación y empleo, según el modelo de Inclusión Socio-Laboral del País Vasco, que posibiliten a la ciudadanía en situación de exclusión socio-laboral una posición de igualdad de oportunidades ante el mercado laboral y ante la sociedad:",503,,324,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
"Programa Auzolan,",503,,325,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
"fomento de empresas de inserción, etc.",503,,326,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
"En Renta Básica el País Vasco gasta más de 34,7% del gasto total del Estado en este mismo concepto.",504,,327,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
Y en AES gastamos más del 60% de lo que gasta el Estado.,504,,328,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
"Hay que considerar que Euskadi tiene el 5,3% de la población, con los índices de pobreza más bajos del Estado, 3,7% de la población, siendo la media española del 7% y la media de la Europa del 5%.",503,,329,33903_200803,33903,200803,spanish,MARPOR,True,True,False,bc405f6af7e66784dd35ea5eaddb0844,/down/originals/33903_2008.pdf,72c810bafbcabee1b9f29b0296004310,True,2.0,,Elecciones Generales 2008. Eusko Alkartasuna. Programa 1.6,33903_200803,33903_200803_17
